date,state,tests,cases,hospitalizations,deaths
2020-08-31,MA,31862,304,3,11
2020-08-31,MI,19765,499,0,5
2020-08-31,MN,11294,675,26,1
2020-08-31,MS,4701,274,26,32
2020-08-31,MO,11071,1042,0,22
2020-08-31,MT,3577,81,4,0
2020-08-31,NE,4775,293,2,0
2020-08-31,NV,1510,320,0,3
2020-08-31,NH,2520,21,0,0
2020-08-31,NJ,21607,372,0,8
2020-08-31,NM,3941,69,8,9
2020-08-31,NY,66241,656,0,1
2020-08-31,NC,25044,1186,0,10
2020-08-31,ND,1781,114,0,2
2020-08-31,OH,30957,895,59,10
2020-08-31,OK,713,713,7,1
2020-08-31,OR,6757,261,0,4
2020-08-31,PA,16201,521,0,0
2020-08-31,RI,3936,46,0,1
2020-08-31,SC,6675,668,29,11
2020-08-31,SD,1760,187,12,0
2020-08-31,TN,11952,1818,38,7
2020-08-31,TX,12815,2615,0,26
2020-08-31,UT,3997,253,13,0
2020-08-31,VT,3212,5,0,0
2020-08-31,VA,13097,847,14,11
2020-08-31,WA,0,325,0,0
2020-08-31,WV,4875,140,0,1
2020-08-31,WI,11302,268,13,0
2020-08-31,WY,1703,22,0,0
2020-08-31,NA,0,0,0,0
2020-08-31,NA,2593,33,0,1
2020-08-31,NA,424,48,0,0
2020-08-31,NA,0,0,0,0
2020-08-31,NA,247,247,0,0
2020-08-31,NA,128,5,0,0
2020-09-01,AL,-26943,1558,271,18
2020-09-01,AK,25625,35,5,2
2020-09-01,AZ,20022,507,0,15
2020-09-01,AR,3990,273,93,17
2020-09-01,CA,97391,3712,0,85
2020-09-01,CO,4672,351,25,1
2020-09-01,CT,20481,127,0,1
2020-09-01,DE,2885,106,0,0
2020-09-01,FL,110290,7487,369,190
2020-09-01,GA,24864,2226,243,101
2020-09-01,HI,2002,133,3,7
2020-09-01,ID,1646,221,25,2
2020-09-01,IL,22961,1492,0,38
2020-09-01,IN,21552,695,51,16
2020-09-01,IA,2675,591,0,7
2020-09-01,KS,0,0,0,0
2020-09-01,KY,8924,789,36,15
2020-09-01,LA,17036,689,0,34
2020-09-01,ME,5571,22,1,0
2020-09-01,MD,13655,614,34,6
2020-09-01,MA,43915,355,22,4
2020-09-01,MI,24996,795,0,14
2020-09-01,MN,9193,491,40,6
2020-09-01,MS,3652,634,0,20
2020-09-01,MO,10904,1058,0,8
2020-09-01,MT,2058,88,11,1
2020-09-01,NE,2782,241,12,5
2020-09-01,NV,7765,405,0,8
2020-09-01,NH,1021,22,1,0
2020-09-01,NJ,1180,380,40,5
2020-09-01,NM,4525,108,17,8
2020-09-01,NY,76997,754,0,3
2020-09-01,NC,18622,2111,0,39
2020-09-01,ND,2396,192,10,2
2020-09-01,OH,22284,1453,103,27
2020-09-01,OK,21634,666,82,9
2020-09-01,OR,6095,159,41,1
2020-09-01,PA,28924,770,0,18
2020-09-01,RI,6074,53,9,2
2020-09-01,SC,4854,854,59,37
2020-09-01,SD,1482,240,7,0
2020-09-01,TN,16633,1396,100,27
2020-09-01,TX,45845,4364,0,145
2020-09-01,UT,5063,296,17,2
2020-09-01,VT,4255,6,0,0
2020-09-01,VA,12077,1021,52,32
2020-09-01,WA,11891,162,23,10
2020-09-01,WV,2431,257,0,8
2020-09-01,WI,13321,1036,61,9
2020-09-01,WY,1500,24,4,4
2020-09-01,NA,0,0,0,0
2020-09-01,NA,2162,57,0,0
2020-09-01,NA,438,52,0,3
2020-09-01,NA,1,1,0,0
2020-09-01,NA,108,108,0,1
2020-09-01,NA,153,5,0,1
2020-09-02,AL,4776,623,215,17
2020-09-02,AK,2629,66,1,0
2020-09-02,AZ,20014,519,44,21
2020-09-02,AR,6424,615,35,27
2020-09-02,CA,109674,4255,0,145
2020-09-02,CO,6855,244,37,6
2020-09-02,CT,20523,102,0,1
2020-09-02,DE,4459,14,0,1
2020-09-02,FL,44016,2310,300,130
2020-09-02,GA,13139,1916,178,62
2020-09-02,HI,5368,181,24,4
2020-09-02,ID,1349,280,0,7
2020-09-02,IL,32751,2128,0,27
2020-09-02,IN,22733,859,49,13
2020-09-02,IA,6107,726,0,3
2020-09-02,KS,5998,1328,57,12
2020-09-02,KY,6657,806,36,18
2020-09-02,LA,14253,1151,0,20
2020-09-02,ME,4190,19,2,1
2020-09-02,MD,12430,456,14,5
2020-09-02,MA,30141,-7757,-91,-4
2020-09-02,MI,27594,648,0,14
2020-09-02,MN,26636,730,46,10
2020-09-02,MS,4069,781,0,33
2020-09-02,MO,5992,1458,0,4
2020-09-02,MT,1577,182,14,4
2020-09-02,NE,3606,287,8,2
2020-09-02,NV,8548,239,0,23
2020-09-02,NH,0,12,0,0
2020-09-02,NJ,43262,348,40,11
2020-09-02,NM,5560,152,8,3
2020-09-02,NY,88447,708,0,5
2020-09-02,NC,15065,1129,0,38
2020-09-02,ND,5525,265,11,3
2020-09-02,OH,22432,1157,95,11
2020-09-02,OK,6330,719,58,12
2020-09-02,OR,10063,233,13,6
2020-09-02,PA,20360,816,0,21
2020-09-02,RI,5651,76,14,1
2020-09-02,SC,4630,657,78,37
2020-09-02,SD,1998,254,7,2
2020-09-02,TN,20349,1502,83,16
2020-09-02,TX,42252,4334,0,189
2020-09-02,UT,6765,419,24,1
2020-09-02,VT,1148,2,0,0
2020-09-02,VA,11922,927,57,29
2020-09-02,WA,6794,596,24,16
2020-09-02,WV,3130,135,0,8
2020-09-02,WI,17412,578,38,11
2020-09-02,WY,1683,45,2,0
2020-09-02,NA,0,0,0,0
2020-09-02,NA,1953,28,0,1
2020-09-02,NA,449,47,0,0
2020-09-02,NA,0,0,0,0
2020-09-02,NA,358,358,0,8
2020-09-02,NA,99,4,0,0
2020-09-03,AL,1076,1046,48,16
2020-09-03,AK,1052,88,5,1
2020-09-03,AZ,17572,1092,25,65
2020-09-03,AR,0,1392,45,20
2020-09-03,CA,83554,5125,0,164
2020-09-03,CO,8294,268,14,3
2020-09-03,CT,20037,101,95,1
2020-09-03,DE,1862,104,0,0
2020-09-03,FL,57417,3487,273,149
2020-09-03,GA,29028,2675,234,73
2020-09-03,HI,7309,338,20,1
2020-09-03,ID,2266,296,41,4
2020-09-03,IL,40795,1360,0,24
2020-09-03,IN,23969,1104,53,7
2020-09-03,IA,5104,878,0,9
2020-09-03,KS,0,0,0,0
2020-09-03,KY,6988,894,32,10
2020-09-03,LA,12320,813,0,17
2020-09-03,ME,7906,50,1,0
2020-09-03,MD,24960,693,76,12
2020-09-03,MA,82387,415,30,17
2020-09-03,MI,32855,774,0,10
2020-09-03,MN,14552,1038,26,7
2020-09-03,MS,4995,751,0,10
2020-09-03,MO,12226,1397,0,3
2020-09-03,MT,1787,180,11,2
2020-09-03,NE,5158,421,13,0
2020-09-03,NV,8911,351,0,27
2020-09-03,NH,8287,38,0,0
2020-09-03,NJ,27791,421,31,7
2020-09-03,NM,5837,200,10,1
2020-09-03,NY,88981,889,0,7
2020-09-03,NC,28887,1656,0,24
2020-09-03,ND,6312,359,8,2
2020-09-03,OH,27773,1345,89,50
2020-09-03,OK,9804,909,52,14
2020-09-03,OR,6856,129,5,3
2020-09-03,PA,26327,1160,0,20
2020-09-03,RI,11454,65,-2,4
2020-09-03,SC,10393,1193,58,13
2020-09-03,SD,2243,334,9,0
2020-09-03,TN,26633,1715,64,18
2020-09-03,TX,40899,3680,0,221
2020-09-03,UT,6672,504,19,4
2020-09-03,VT,3720,5,0,0
2020-09-03,VA,13763,1126,63,11
2020-09-03,WA,16314,549,8,4
2020-09-03,WV,3556,203,0,7
2020-09-03,WI,15598,740,30,4
2020-09-03,WY,2225,28,2,0
2020-09-03,NA,0,0,0,0
2020-09-03,NA,3962,58,0,1
2020-09-03,NA,719,66,0,0
2020-09-03,NA,0,0,0,0
2020-09-03,NA,127,127,0,5
2020-09-03,NA,307,1,0,0
2020-09-04,AL,4019,1108,0,33
2020-09-04,AK,4001,119,0,0
2020-09-04,AZ,16020,728,24,41
2020-09-04,AR,9868,1174,36,12
2020-09-04,CA,133046,5106,0,163
2020-09-04,CO,10961,368,21,11
2020-09-04,CT,21997,156,0,0
2020-09-04,DE,2791,99,0,0
2020-09-04,FL,62489,3147,243,103
2020-09-04,GA,21460,2066,143,63
2020-09-04,HI,8482,211,21,4
2020-09-04,ID,2326,263,7,0
2020-09-04,IL,149273,5594,0,38
2020-09-04,IN,23426,1030,69,18
2020-09-04,IA,7577,1091,0,6
2020-09-04,KS,7958,1280,54,23
2020-09-04,KY,7904,792,15,11
2020-09-04,LA,15545,822,0,14
2020-09-04,ME,5397,15,-1,1
2020-09-04,MD,29433,819,46,11
2020-09-04,MA,39443,212,10,23
2020-09-04,MI,29205,1053,0,7
2020-09-04,MN,18724,843,43,10
2020-09-04,MS,823,823,0,22
2020-09-04,MO,16422,1605,0,17
2020-09-04,MT,4328,148,2,3
2020-09-04,NE,5257,474,6,5
2020-09-04,NV,8610,489,0,12
2020-09-04,NH,4582,21,1,0
2020-09-04,NJ,34751,493,32,7
2020-09-04,NM,5248,90,2,3
2020-09-04,NY,93395,864,0,5
2020-09-04,NC,36879,2045,0,36
2020-09-04,ND,6370,340,7,0
2020-09-04,OH,29770,1332,68,22
2020-09-04,OK,11349,1013,48,11
2020-09-04,OR,7616,261,8,2
2020-09-04,PA,24987,891,0,10
2020-09-04,RI,9929,100,19,0
2020-09-04,SC,12559,1629,67,39
2020-09-04,SD,2531,259,10,1
2020-09-04,TN,18104,1051,81,22
2020-09-04,TX,42210,5482,0,140
2020-09-04,UT,6982,513,19,5
2020-09-04,VT,5946,10,0,0
2020-09-04,VA,15255,1111,57,10
2020-09-04,WA,21736,528,39,10
2020-09-04,WV,3845,192,0,6
2020-09-04,WI,21487,1542,52,7
2020-09-04,WY,1328,50,0,1
2020-09-04,NA,0,0,0,0
2020-09-04,NA,4592,51,0,2
2020-09-04,NA,622,59,0,1
2020-09-04,NA,0,0,0,0
2020-09-04,NA,32,32,0,7
2020-09-04,NA,147,6,0,1
2020-09-05,AL,7188,1410,113,9
2020-09-05,AK,3065,87,4,2
2020-09-05,AZ,16048,835,22,36
2020-09-05,AR,18094,548,34,9
2020-09-05,CA,119353,4956,0,153
2020-09-05,CO,10332,334,9,5
2020-09-05,CT,16073,0,0,0
2020-09-05,DE,3778,140,0,2
2020-09-05,FL,61498,3593,246,60
2020-09-05,GA,28604,2194,99,46
2020-09-05,HI,9986,271,10,2
2020-09-05,ID,1894,269,19,10
2020-09-05,IL,61935,2806,0,23
2020-09-05,IN,21522,1077,53,12
2020-09-05,IA,6176,1028,0,20
2020-09-05,KS,0,0,0,0
2020-09-05,KY,19233,787,14,6
2020-09-05,LA,0,0,0,0
2020-09-05,ME,5227,35,1,0
2020-09-05,MD,28192,776,43,7
2020-09-05,MA,60150,438,12,16
2020-09-05,MI,40903,896,0,8
2020-09-05,MN,18635,914,41,4
2020-09-05,MS,9995,539,0,11
2020-09-05,MO,20791,1987,0,77
2020-09-05,MT,1062,145,3,2
2020-09-05,NE,2922,192,27,0
2020-09-05,NV,7125,390,0,13
2020-09-05,NH,4078,56,1,0
2020-09-05,NJ,384,384,20,7
2020-09-05,NM,5767,146,0,6
2020-09-05,NY,99761,801,0,2
2020-09-05,NC,32622,1561,0,50
2020-09-05,ND,7031,355,6,5
2020-09-05,OH,30770,1341,77,8
2020-09-05,OK,8878,1147,44,4
2020-09-05,OR,10921,265,-14,5
2020-09-05,PA,25890,963,0,18
2020-09-05,RI,13407,241,22,3
2020-09-05,SC,11943,964,60,31
2020-09-05,SD,2764,293,6,3
2020-09-05,TN,26997,1765,70,25
2020-09-05,TX,40155,4486,0,177
2020-09-05,UT,6912,433,16,1
2020-09-05,VT,1729,5,0,0
2020-09-05,VA,17712,948,51,15
2020-09-05,WA,16001,527,14,8
2020-09-05,WV,4686,252,0,0
2020-09-05,WI,19570,999,50,15
2020-09-05,WY,250,17,0,0
2020-09-05,NA,0,0,0,0
2020-09-05,NA,4513,52,0,0
2020-09-05,NA,629,52,0,1
2020-09-05,NA,1,1,0,0
2020-09-05,NA,142,142,0,9
2020-09-05,NA,271,17,0,0
2020-09-06,AL,6312,511,0,1
2020-09-06,AK,2055,95,0,0
2020-09-06,AZ,4927,250,7,14
2020-09-06,AR,0,0,6,12
2020-09-06,CA,130868,4905,0,66
2020-09-06,CO,8473,285,4,1
2020-09-06,CT,7036,0,0,0
2020-09-06,DE,2156,151,0,1
2020-09-06,FL,49967,2513,114,38
2020-09-06,GA,18839,1651,22,60
2020-09-06,HI,10725,220,9,3
2020-09-06,ID,1511,281,5,2
2020-09-06,IL,46496,1403,0,5
2020-09-06,IN,6492,843,47,2
2020-09-06,IA,4426,649,0,4
2020-09-06,KS,0,0,0,0
2020-09-06,KY,0,310,0,3
2020-09-06,LA,26600,1395,0,58
2020-09-06,ME,4760,15,0,0
2020-09-06,MD,16723,512,57,3
2020-09-06,MA,44050,366,3,9
2020-09-06,MI,0,0,0,0
2020-09-06,MN,17173,707,43,6
2020-09-06,MS,410,410,0,15
2020-09-06,MO,8123,1232,0,19
2020-09-06,MT,976,100,9,1
2020-09-06,NE,1840,144,5,0
2020-09-06,NV,4534,508,0,1
2020-09-06,NH,4465,23,1,1
2020-09-06,NJ,37300,351,6,4
2020-09-06,NM,4025,59,15,3
2020-09-06,NY,85630,729,0,9
2020-09-06,NC,28779,1086,0,1
2020-09-06,ND,4462,298,2,1
2020-09-06,OH,27899,773,33,3
2020-09-06,OK,420,420,0,3
2020-09-06,OR,5153,255,0,5
2020-09-06,PA,20440,691,0,0
2020-09-06,RI,6234,35,6,0
2020-09-06,SC,7298,663,11,10
2020-09-06,SD,2804,220,11,0
2020-09-06,TN,20836,1764,20,3
2020-09-06,TX,20417,2995,0,64
2020-09-06,UT,6786,388,19,2
2020-09-06,VT,3890,1,0,0
2020-09-06,VA,12455,1199,32,1
2020-09-06,WA,16387,507,-6,0
2020-09-06,WV,4829,123,0,3
2020-09-06,WI,14596,890,22,0
2020-09-06,WY,202,26,-4,0
2020-09-06,NA,0,0,0,0
2020-09-06,NA,3646,41,0,0
2020-09-06,NA,0,0,0,1
2020-09-06,NA,0,0,0,0
2020-09-06,NA,26,26,0,13
2020-09-06,NA,114,14,0,1
2020-09-07,AL,3687,659,0,0
2020-09-07,AK,1564,34,4,0
2020-09-07,AZ,4350,198,-2,-2
2020-09-07,AR,6499,1054,24,14
2020-09-07,CA,111101,3091,0,17
2020-09-07,CO,10049,213,4,1
2020-09-07,CT,5568,0,0,0
2020-09-07,DE,4972,206,0,0
2020-09-07,FL,40794,1812,60,22
2020-09-07,GA,9273,608,15,7
2020-09-07,HI,6899,162,5,1
2020-09-07,ID,1009,190,0,1
2020-09-07,IL,28975,1381,0,8
2020-09-07,IN,4676,590,45,4
2020-09-07,IA,2909,393,0,3
2020-09-07,KS,9481,1694,26,4
2020-09-07,KY,-2717,290,15,0
2020-09-07,LA,4985,309,0,12
2020-09-07,ME,3231,19,3,0
2020-09-07,MD,22370,764,30,5
2020-09-07,MA,23641,229,7,8
2020-09-07,MI,44071,1212,0,4
2020-09-07,MN,14979,638,24,3
2020-09-07,MS,242,242,0,1
2020-09-07,MO,10058,906,0,1
2020-09-07,MT,5099,52,12,1
2020-09-07,NE,1298,81,3,0
2020-09-07,NV,1458,357,0,4
2020-09-07,NH,3542,29,0,0
2020-09-07,NJ,52249,360,6,2
2020-09-07,NM,3411,37,9,4
2020-09-07,NY,58865,520,0,2
2020-09-07,NC,25209,1018,0,7
2020-09-07,ND,2082,169,4,0
2020-09-07,OH,24140,778,46,17
2020-09-07,OK,613,613,8,0
2020-09-07,OR,8057,188,0,1
2020-09-07,PA,17481,547,0,20
2020-09-07,RI,4011,53,2,1
2020-09-07,SC,8485,655,27,20
2020-09-07,SD,2130,191,5,0
2020-09-07,TN,13512,983,16,4
2020-09-07,TX,13498,2060,0,20
2020-09-07,UT,3832,373,18,1
2020-09-07,VT,5519,4,0,0
2020-09-07,VA,11971,645,21,6
2020-09-07,WA,12576,304,18,0
2020-09-07,WV,3368,163,0,1
2020-09-07,WI,11939,575,19,0
2020-09-07,WY,1132,0,0,0
2020-09-07,NA,0,0,0,0
2020-09-07,NA,2205,36,0,0
2020-09-07,NA,0,0,0,2
2020-09-07,NA,0,0,0,0
2020-09-07,NA,423,423,0,0
2020-09-07,NA,95,9,0,0
2020-09-08,AL,4172,633,223,1
2020-09-08,AK,3035,33,5,0
2020-09-08,AZ,4585,81,-3,2
2020-09-08,AR,11084,477,38,9
2020-09-08,CA,109656,2676,0,32
2020-09-08,CO,4373,187,19,0
2020-09-08,CT,9293,417,0,6
2020-09-08,DE,2583,59,0,0
2020-09-08,FL,36334,1797,114,44
2020-09-08,GA,22985,1543,51,26
2020-09-08,HI,3159,104,1,1
2020-09-08,ID,1039,74,2,0
2020-09-08,IL,31363,1392,0,7
2020-09-08,IN,5981,386,57,12
2020-09-08,IA,3131,455,0,12
2020-09-08,KS,0,0,0,0
2020-09-08,KY,1347,255,2,1
2020-09-08,LA,4125,256,0,13
2020-09-08,ME,2626,12,2,0
2020-09-08,MD,12953,356,33,3
2020-09-08,MA,30231,171,11,8
2020-09-08,MI,17470,499,0,1
2020-09-08,MN,7120,383,17,2
2020-09-08,MS,8410,249,84,0
2020-09-08,MO,8636,773,0,2
2020-09-08,MT,1655,65,4,1
2020-09-08,NE,1033,89,11,0
2020-09-08,NV,2580,137,0,0
2020-09-08,NH,2110,18,0,0
2020-09-08,NJ,16249,308,10,5
2020-09-08,NM,4426,37,7,0
2020-09-08,NY,57826,557,0,6
2020-09-08,NC,15250,716,0,12
2020-09-08,ND,1374,74,2,0
2020-09-08,OH,23025,656,80,22
2020-09-08,OK,833,833,24,1
2020-09-08,OR,4913,146,0,1
2020-09-08,PA,13417,496,0,11
2020-09-08,RI,1438,20,0,0
2020-09-08,SC,4441,301,11,5
2020-09-08,SD,1025,103,10,0
2020-09-08,TN,6201,645,43,27
2020-09-08,TX,12935,1421,0,61
2020-09-08,UT,3435,326,17,1
2020-09-08,VT,1013,2,0,0
2020-09-08,VA,7602,836,30,2
2020-09-08,WA,0,163,53,0
2020-09-08,WV,1267,86,0,3
2020-09-08,WI,11140,749,29,0
2020-09-08,WY,2248,71,0,0
2020-09-08,NA,57,0,0,0
2020-09-08,NA,2883,47,0,0
2020-09-08,NA,671,42,0,1
2020-09-08,NA,1,1,0,0
2020-09-08,NA,96,96,0,5
2020-09-08,NA,24,1,0,1
2020-09-09,AL,5894,811,202,8
2020-09-09,AK,281,65,3,0
2020-09-09,AZ,18766,496,71,30
2020-09-09,AR,0,498,50,11
2020-09-09,CA,75849,1616,0,83
2020-09-09,CO,5297,246,12,4
2020-09-09,CT,27839,89,0,0
2020-09-09,DE,2572,0,0,0
2020-09-09,FL,38874,2006,324,202
2020-09-09,GA,15953,1937,256,58
2020-09-09,HI,1244,197,1,2
2020-09-09,ID,1254,240,34,4
2020-09-09,IL,48029,1337,0,28
2020-09-09,IN,31600,705,61,17
2020-09-09,IA,2598,364,0,14
2020-09-09,KS,4728,496,29,10
2020-09-09,KY,7440,658,47,16
2020-09-09,LA,31608,1561,0,22
2020-09-09,ME,6775,21,0,0
2020-09-09,MD,9911,336,36,9
2020-09-09,MA,40201,181,19,5
2020-09-09,MI,23137,961,0,76
2020-09-09,MN,4436,260,32,7
2020-09-09,MS,3177,426,0,38
2020-09-09,MO,12678,1362,0,12
2020-09-09,MT,2370,87,7,3
2020-09-09,NE,11552,502,10,2
2020-09-09,NV,10917,154,0,19
2020-09-09,NH,0,23,1,0
2020-09-09,NJ,20471,391,42,8
2020-09-09,NM,3428,87,17,6
2020-09-09,NY,63230,576,0,3
2020-09-09,NC,10621,897,0,49
2020-09-09,ND,3027,236,7,0
2020-09-09,OH,17940,973,116,26
2020-09-09,OK,28397,876,116,9
2020-09-09,OR,5348,165,45,4
2020-09-09,PA,22668,931,0,14
2020-09-09,RI,15705,84,15,3
2020-09-09,SC,3168,305,54,30
2020-09-09,SD,1559,168,15,0
2020-09-09,TN,16362,833,89,35
2020-09-09,TX,42448,4000,0,139
2020-09-09,UT,4213,314,21,3
2020-09-09,VT,1400,5,0,0
2020-09-09,VA,10155,882,76,11
2020-09-09,WA,20850,219,53,25
2020-09-09,WV,1439,147,0,4
2020-09-09,WI,9740,913,55,15
2020-09-09,WY,2107,48,2,0
2020-09-09,NA,0,0,0,0
2020-09-09,NA,1062,25,0,4
2020-09-09,NA,683,45,0,2
2020-09-09,NA,0,0,0,0
2020-09-09,NA,1,1,0,18
2020-09-09,NA,0,0,0,0
2020-09-10,AL,6878,1148,0,16
2020-09-10,AK,1140,114,2,0
2020-09-10,AZ,18254,461,18,22
2020-09-10,AR,13185,548,32,12
2020-09-10,CA,46194,3338,0,137
2020-09-10,CO,7923,265,13,2
2020-09-10,CT,27376,222,82,4
2020-09-10,DE,1321,158,0,4
2020-09-10,FL,45837,2537,294,213
2020-09-10,GA,14815,1836,217,76
2020-09-10,HI,2710,98,5,3
2020-09-10,ID,1546,329,34,17
2020-09-10,IL,48982,1953,0,28
2020-09-10,IN,28205,758,63,13
2020-09-10,IA,6294,902,0,13
2020-09-10,KS,0,0,0,0
2020-09-10,KY,6005,795,58,22
2020-09-10,LA,10557,464,0,21
2020-09-10,ME,4118,26,2,0
2020-09-10,MD,18551,503,34,8
2020-09-10,MA,53965,403,14,20
2020-09-10,MI,33202,983,0,7
2020-09-10,MN,25787,381,38,15
2020-09-10,MS,3600,517,0,33
2020-09-10,MO,19498,1116,0,18
2020-09-10,MT,2203,195,3,1
2020-09-10,NE,5528,440,19,15
2020-09-10,NV,7552,288,0,17
2020-09-10,NH,5788,56,0,1
2020-09-10,NJ,22571,490,34,5
2020-09-10,NM,3898,161,19,3
2020-09-10,NY,76813,757,0,7
2020-09-10,NC,15536,1222,0,32
2020-09-10,ND,6155,335,13,3
2020-09-10,OH,19352,1121,81,30
2020-09-10,OK,8174,771,65,13
2020-09-10,OR,5220,116,9,8
2020-09-10,PA,37628,587,0,15
2020-09-10,RI,8589,106,7,5
2020-09-10,SC,15140,379,59,33
2020-09-10,SD,2004,263,11,4
2020-09-10,TN,25375,1650,105,57
2020-09-10,TX,35751,4018,0,161
2020-09-10,UT,6448,346,10,3
2020-09-10,VT,1353,3,0,0
2020-09-10,VA,16353,1236,77,11
2020-09-10,WA,14084,564,27,7
2020-09-10,WV,4053,209,0,3
2020-09-10,WI,23621,1592,49,10
2020-09-10,WY,2492,48,3,0
2020-09-10,NA,0,0,0,0
2020-09-10,NA,1528,25,0,1
2020-09-10,NA,523,88,0,0
2020-09-10,NA,830,0,0,0
2020-09-10,NA,459,459,0,12
2020-09-10,NA,421,6,0,0
2020-09-11,AL,4876,1138,188,32
2020-09-11,AK,1509,89,0,1
2020-09-11,AZ,14977,521,136,15
2020-09-11,AR,0,1180,72,13
2020-09-11,CA,61669,3326,0,111
2020-09-11,CO,10786,307,22,6
2020-09-11,CT,21638,233,0,2
2020-09-11,DE,2664,0,0,0
2020-09-11,FL,66136,3604,215,176
2020-09-11,GA,15725,1658,101,42
2020-09-11,HI,9914,169,6,3
2020-09-11,ID,1600,307,15,1
2020-09-11,IL,56661,2312,0,44
2020-09-11,IN,27818,1262,60,10
2020-09-11,IA,5728,728,0,4
2020-09-11,KS,7516,976,67,16
2020-09-11,KY,16048,932,27,9
2020-09-11,LA,27234,755,0,41
2020-09-11,ME,5979,32,1,0
2020-09-11,MD,22614,646,50,4
2020-09-11,MA,52803,440,10,14
2020-09-11,MI,36473,1405,0,6
2020-09-11,MN,18367,467,33,13
2020-09-11,MS,5141,853,0,14
2020-09-11,MO,18275,1569,0,10
2020-09-11,MT,1305,122,6,8
2020-09-11,NE,5765,456,11,9
2020-09-11,NV,7043,260,0,10
2020-09-11,NH,3677,47,1,0
2020-09-11,NJ,27182,524,30,9
2020-09-11,NM,5051,134,9,2
2020-09-11,NY,89722,880,0,5
2020-09-11,NC,33872,1532,0,33
2020-09-11,ND,5474,241,6,0
2020-09-11,OH,30538,1240,72,49
2020-09-11,OK,13041,942,51,12
2020-09-11,OR,5260,183,7,3
2020-09-11,PA,35074,1008,0,17
2020-09-11,RI,8777,123,9,4
2020-09-11,SC,12017,2454,58,53
2020-09-11,SD,2495,283,18,0
2020-09-11,TN,27211,1622,75,37
2020-09-11,TX,36226,3547,0,144
2020-09-11,UT,7977,656,15,1
2020-09-11,VT,4902,8,0,0
2020-09-11,VA,17554,1115,70,3
2020-09-11,WA,16761,536,25,6
2020-09-11,WV,4154,157,0,6
2020-09-11,WI,19759,1443,41,4
2020-09-11,WY,1650,65,3,0
2020-09-11,NA,0,0,0,0
2020-09-11,NA,2248,81,0,0
2020-09-11,NA,395,17,0,2
2020-09-11,NA,0,0,0,0
2020-09-11,NA,109,109,0,11
2020-09-11,NA,185,4,0,0
2020-09-12,AL,5230,943,0,17
2020-09-12,AK,5043,103,1,1
2020-09-12,AZ,14887,605,26,27
2020-09-12,AR,24175,727,0,16
2020-09-12,CA,105307,4107,0,162
2020-09-12,CO,13587,415,15,3
2020-09-12,CT,17365,0,0,0
2020-09-12,DE,2418,260,0,0
2020-09-12,FL,71355,3168,193,98
2020-09-12,GA,25938,2124,164,41
2020-09-12,HI,5724,170,12,2
2020-09-12,ID,1746,333,18,5
2020-09-12,IL,56594,2121,0,22
2020-09-12,IN,24599,1056,59,17
2020-09-12,IA,5293,573,0,6
2020-09-12,KS,0,0,0,0
2020-09-12,KY,29377,711,24,13
2020-09-12,LA,0,0,0,0
2020-09-12,ME,4884,42,-1,1
2020-09-12,MD,33303,809,40,8
2020-09-12,MA,63370,554,15,16
2020-09-12,MI,38323,807,0,11
2020-09-12,MN,19192,872,36,9
2020-09-12,MS,4160,445,0,15
2020-09-12,MO,19114,1974,0,3
2020-09-12,MT,4070,140,3,2
2020-09-12,NE,5737,468,12,4
2020-09-12,NV,7009,414,0,10
2020-09-12,NH,4046,32,1,1
2020-09-12,NJ,504,504,32,4
2020-09-12,NM,5220,98,16,3
2020-09-12,NY,102925,849,0,2
2020-09-12,NC,38681,1454,0,24
2020-09-12,ND,9022,466,4,7
2020-09-12,OH,36617,1242,48,8
2020-09-12,OK,14084,1017,55,11
2020-09-12,OR,10448,211,13,2
2020-09-12,PA,29784,920,0,0
2020-09-12,RI,12408,94,19,1
2020-09-12,SC,10396,932,49,12
2020-09-12,SD,3101,320,14,6
2020-09-12,TN,22236,1032,55,39
2020-09-12,TX,36115,4233,0,146
2020-09-12,UT,8200,572,23,2
2020-09-12,VT,4941,9,0,0
2020-09-12,VA,15910,1300,63,11
2020-09-12,WA,16414,475,30,0
2020-09-12,WV,7334,347,0,2
2020-09-12,WI,17507,1430,46,12
2020-09-12,WY,301,33,60,0
2020-09-12,NA,0,0,0,0
2020-09-12,NA,6001,59,0,0
2020-09-12,NA,350,28,0,2
2020-09-12,NA,1,1,0,0
2020-09-12,NA,241,241,0,12
2020-09-12,NA,173,10,0,1
2020-09-13,AL,6681,1109,0,1
2020-09-13,AK,1584,61,1,0
2020-09-13,AZ,7128,384,0,7
2020-09-13,AR,545,509,41,12
2020-09-13,CA,133049,4625,0,78
2020-09-13,CO,12609,417,4,0
2020-09-13,CT,7981,0,0,0
2020-09-13,DE,3491,123,0,2
2020-09-13,FL,56042,2395,82,8
2020-09-13,GA,17945,1409,42,46
2020-09-13,HI,7349,129,13,1
2020-09-13,ID,1479,217,27,3
2020-09-13,IL,46890,1462,0,14
2020-09-13,IN,6884,1243,39,1
2020-09-13,IA,4555,784,0,1
2020-09-13,KS,0,0,0,0
2020-09-13,KY,0,530,0,3
2020-09-13,LA,28977,1281,0,33
2020-09-13,ME,5049,29,0,1
2020-09-13,MD,23517,577,55,2
2020-09-13,MA,37435,286,5,14
2020-09-13,MI,0,0,0,0
